player_name,pfr_id,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position,position_group,def_pos_flag,off_pos_flag,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
patrick robinson,RobiPa99,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,cb,db,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
patrick surtain,SurtPa01,202.0,74.0,32.5,78.5,10.0,4.42,,1.57,2.6,,,39.0,131.0,18.0,00-0036874,cb,db,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
paul fanaika,FanaPa20,327.0,77.0,,,,5.48,,,,,,,,15.0,00-0026943,g,ol,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
paul hubbard,HubbPa00,225.0,74.0,,,,4.49,,,,,,29.5,126.0,,00-0026331,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
paul mcquistan,McQuPa20,317.0,78.0,,,,5.07,,,,,4.65,29.5,110.0,28.0,00-0024425,ot,ol,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
paul perkins,PerkPa00,208.0,71.0,31.625,,9.0,4.54,,1.62,,,,32.0,124.0,19.0,00-0032417,rb,rb,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
paul richardson,RichPa01,180.0,72.0,32.625,,8.875,4.4,,1.54,,7.09,,38.0,124.0,,00-0031257,wr,wr,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
paul williams,WillPa00,196.0,73.0,35.0,,10.125,4.45,11.6,1.61,2.62,7.03,4.24,38.5,125.0,,00-0025467,wr,wr,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
paul zukauskas,ZukaPa20,320.0,77.0,,,,5.3,,,,,,,,22.0,00-0020437,g,ol,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
paulson adebo,AdebPa00,192.0,73.0,31.5,76.875,10.0,4.45,,1.57,2.6,6.69,4.13,36.5,121.0,18.0,00-0036937,cb,db,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
paxton lynch,LyncPa00,244.0,79.0,34.25,,10.25,4.86,,1.69,,7.14,4.26,36.0,118.0,,00-0033108,qb,qb,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
payne durham,DurhPa00,255.0,77.0,33.375,,9.75,4.87,,1.61,,,,34.5,117.0,,00-0039050,te,te,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1
payton wilson,WilsPa00,242.0,76.0,30.5,75.75,9.0,4.43,,1.54,,,,34.5,119.0,,00-0039741,lb,lb,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
peerless price,PricPe00,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
penei sewell,SewePe00,335.0,77.0,33.25,80.875,10.375,5.1,,1.79,2.97,7.76,4.68,28.0,109.0,30.0,00-0036880,ot,ol,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
percy harvin,HarvPe00,184.0,71.0,31.625,,9.375,4.39,,1.47,2.51,,,37.5,121.0,19.0,00-0026998,wr,wr,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
perrion winfrey,WinfPe00,290.0,76.0,35.25,84.75,10.25,4.89,,1.68,,,,,,,00-0038126,dt,dl,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
perrish cox,CoxxPe99,190.0,72.0,30.0,,8.375,4.58,,,,,,32.5,113.0,12.0,00-0027737,cb,db,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
peter konz,KonzPe00,317.0,77.0,33.0,,9.25,,,,,,,,,18.0,00-0029411,c,ol,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
peter skoronski,SkorPe00,313.0,76.0,32.25,79.5,10.0,5.16,,1.75,,7.8,,34.5,115.0,30.0,00-0039034,ot,ol,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
pharoh cooper,CoopPh00,210.0,71.0,32.25,,9.125,,,,,,,31.0,115.0,15.0,00-0033111,wr,wr,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0
phidarian mathis,MathPh00,312.0,76.0,34.625,83.875,10.375,,,,,,4.91,24.0,109.0,,00-0038099,dt,dl,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
phil hoskins,HoskPh00,315.0,77.0,34.375,83.375,8.625,5.25,,1.69,2.57,7.87,4.85,30.5,103.0,20.0,00-0036576,dt,dl,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
phil loadholt,LoadPh20,345.0,80.0,,,,5.49,,,,,5.06,29.0,95.0,24.0,00-0027030,ot,ol,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
phil mafah,MafaPh00,232.0,73.0,31.625,77.625,9.5,,,,,,4.24,,,18.0,00-0040021,rb,rb,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0
phil taylor,TaylPh00,343.0,75.0,34.0,,10.75,5.09,,,,,4.77,29.5,100.0,31.0,00-0027959,dt,dl,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
philip blake,BlakPh00,310.0,75.0,33.0,,9.875,5.25,,,,7.86,4.65,29.0,105.0,22.0,00-0029609,c,ol,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
philip rivers,RivePh00,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,qb,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
phillip dorsett,DorsPh00,192.0,70.0,30.25,,9.375,4.33,,1.54,,6.7,4.11,37.0,122.0,13.0,00-0032208,wr,wr,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
phillip gaines,GainPh00,193.0,72.0,31.875,,9.625,4.34,,,,6.62,4.04,36.5,122.0,11.0,00-0031015,cb,db,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
pierre desir,DesiPi00,192.0,73.0,33.0,,9.625,4.52,11.6,,,6.86,4.3,35.0,133.0,11.0,00-0031331,cb,db,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
pierre garcon,GarcPi00,211.0,72.0,31.125,,9.5,4.42,,1.5,2.56,6.9,4.19,36.5,125.0,20.0,00-0026345,wr,wr,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
pierre strong jr.,StroPi00,215.0,71.0,31.875,75.875,9.25,4.37,,1.5,,,,36.0,124.0,,00-0038098,rb,rb,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
pisa tinoisamoa,TinoPi20,230.0,73.0,,,,4.65,,,,,4.07,34.5,111.0,19.0,00-0022050,olb,lb,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
plaxico burress,BurrPl00,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
prince  shembo,ShemPr00,254.0,72.0,33.125,,10.5,4.71,,1.59,,7.29,4.31,38.5,122.0,26.0,00-0031178,olb,lb,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
prince amukamara,AmukPr00,206.0,72.0,30.5,,8.5,4.38,,,,,4.08,38.0,128.0,15.0,00-0027957,cb,db,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
puka nacua,NacuPu00,212.0,74.0,31.5,,9.5,,,,,,,,,,00-0039075,wr,wr,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
qadree ollison,OlliQa00,232.0,73.0,31.5,76.5,9.625,4.58,,,,7.53,4.31,29.5,114.0,19.0,00-0035273,rb,rb,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
quay walker,WalkQu00,240.0,76.0,32.625,79.875,9.25,4.52,,1.58,,,,32.0,122.0,,00-0037074,lb,lb,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
quentin griffin,GrifQu00,195.0,67.0,,,,4.48,,,,,4.08,38.0,123.0,21.0,00-0022095,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
quentin groves,GrovQu99,265.0,75.0,,,,4.53,,,,,4.42,29.5,120.0,30.0,00-0026192,olb,lb,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
quentin jammer,JammQu20,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,cb,db,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
quentin johnston,JohnQu02,208.0,74.0,33.625,81.625,9.625,,,,,,,40.5,134.0,,00-0038544,wr,wr,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
quentin mccord,McCoQu00,188.0,70.0,,,,4.48,,,,,4.18,36.5,112.0,,00-0020340,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
quenton nelson,NelsQu00,330.0,77.0,33.75,82.625,10.375,,,,,7.65,4.62,26.5,105.0,35.0,00-0034342,g,ol,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
quez watkins,WatkQu00,193.0,72.0,32.875,,9.0,4.35,,,,7.28,4.36,36.5,125.0,,00-0036271,wr,wr,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1
quincy black,BlacQu99,240.0,74.0,,,,4.42,,,,,4.34,41.5,124.0,24.0,00-0025455,olb,lb,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
quincy carter,CartQu00,217.0,74.0,,,,4.58,,,,,4.12,35.5,113.0,,00-0020404,qb,qb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
quincy enunwa,EnunQu00,225.0,74.0,32.625,,9.5,4.45,,1.53,,,,,,19.0,00-0031023,wr,wr,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0
quincy morgan,MorgQu00,215.0,73.0,,,,4.48,,,,,,33.0,,,00-0020427,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
quincy wilson,WilsQu01,193.0,74.0,32.25,,9.625,4.54,,,,6.86,4.02,32.0,118.0,14.0,00-0033544,cb,db,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
quincy wilson,WilsQu00,220.0,69.0,,,,4.6,,,,,4.38,33.5,118.0,26.0,00-0022801,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
quinn ewers,EwerQu00,209.0,74.0,30.75,75.0,9.375,,,,,,,,,,00-0040234,qb,qb,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
quinn johnson,JohnQu00,255.0,73.0,,,,4.82,,,,,,32.0,115.0,16.0,00-0027106,fb,rb,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0
quinn meinerz,MeinQu02,320.0,75.0,33.375,82.0,10.25,4.99,,1.73,2.88,7.54,4.58,32.0,111.0,,00-0037001,c,ol,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
quinn pitcock,PitcQu99,299.0,74.0,,,,4.93,,,,,,34.0,112.0,,00-0025485,dt,dl,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1
quinn sypniewski,SypnQu00,270.0,78.0,,,,4.77,,,,,4.54,32.5,114.0,20.0,00-0024380,te,te,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
quinshon judkins,JudkQu00,219.0,72.0,30.25,73.5,9.25,4.48,,1.51,,,,38.5,132.0,,00-0040784,rb,rb,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
quinten rollins,RollQu00,195.0,71.0,30.25,,9.0,4.57,11.53,1.61,,7.1,4.28,36.5,122.0,14.0,00-0031937,cb,db,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
quintez cephus,CephQu00,208.0,73.0,32.125,,8.75,4.73,,,,7.2,4.33,38.5,124.0,23.0,00-0036277,wr,wr,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
quinton bohanna,BohaQu00,355.0,76.0,34.0,80.875,10.875,5.48,,1.81,3.07,8.21,5.15,29.0,99.0,,00-0036649,dt,dl,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
quinton dial,DialQu00,318.0,77.0,,,,,,,,,,,,,00-0030088,dt,dl,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
quinton ganther,GantQu00,220.0,69.0,,,,4.5,,,,,,35.0,119.0,29.0,00-0024460,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0
quinton patton,PattQu00,204.0,72.0,32.875,,9.375,4.53,,1.56,,6.91,4.01,33.0,118.0,8.0,00-0030450,wr,wr,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
quinyon mitchell,MitcQu00,193.0,72.0,31.0,75.75,10.0,4.33,,1.51,,,,38.0,120.0,,00-0039888,cb,db,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
r.j. mcintosh,McInR.00,283.0,76.0,33.875,82.75,9.375,,,,,,,,,,00-0034848,dt,dl,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
r.jay soward,SowaR.00,182.0,71.0,,,,4.35,,,,,,35.0,124.0,,00-0019604,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
rj harvey,HarvRJ00,205.0,69.0,29.0,71.25,9.0,4.4,,1.57,,,4.34,38.0,127.0,16.0,00-0040730,rb,rb,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
ra'shede hageman,HageRa00,318.0,78.0,34.25,,10.25,5.02,,1.75,,7.87,4.5,35.5,114.0,32.0,00-0031281,dt,dl,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
ra'shon harris,HarrRa99,300.0,77.0,,,,4.99,,,,,4.87,25.5,106.0,28.0,00-0026940,dt,dl,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
racey mcmath,McMaRa00,217.0,75.0,32.0,79.0,8.875,4.39,,1.59,2.59,7.37,4.4,34.0,125.0,,00-0036652,wr,wr,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
rachaad white,WhitRa01,214.0,72.0,31.25,75.375,9.75,4.48,,1.59,,,,38.0,125.0,,00-0037256,rb,rb,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
rachad wildgoose,WildRa00,191.0,70.0,31.125,75.5,9.375,4.53,,1.5,2.6,7.09,4.18,36.0,120.0,11.0,00-0036573,cb,db,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rahim abdullah,AbduRa20,233.0,77.0,,,,4.85,,,,,4.36,34.0,118.0,17.0,00-0000008,olb,lb,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rakeem nunez-roches,NuneRa00,305.0,74.0,32.625,,10.125,5.02,,1.72,,7.67,4.69,34.0,114.0,26.0,00-0031957,dt,dl,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
ramses barden,BardRa00,224.0,78.0,34.5,,10.75,4.55,,,,,4.26,33.5,118.0,17.0,00-0026902,wr,wr,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0
randall cobb,CobbRa00,192.0,70.0,31.0,,9.375,4.46,11.56,1.56,2.53,7.08,4.34,33.5,115.0,16.0,00-0028002,wr,wr,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
randall telfer,TelfRa00,250.0,76.0,33.5,,9.625,,,,,,,,,20.0,00-0031533,te,te,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
randy fasani,FasaRa00,234.0,75.0,,,,4.77,,,,,3.87,31.5,106.0,,00-0021254,qb,qb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
randy mcmichael,McMiRa01,248.0,75.0,,,,4.88,,,,,4.28,29.5,112.0,18.0,00-0021236,te,te,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
randy thomas,ThomRa21,308.0,77.0,,,,5.0,,,,,4.66,31.0,107.0,31.0,00-0016310,g,ol,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rashaad penny,PennRa00,220.0,71.0,31.25,76.0,9.25,4.46,,,,,,32.5,120.0,13.0,00-0034750,rb,rb,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
rashad butler,ButlRa20,310.0,76.0,,,,5.32,,,,,4.55,28.0,,16.0,00-0024304,ot,ol,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0
rashad fenton,FentRa00,193.0,71.0,30.375,74.0,8.75,4.52,,,,,4.25,34.0,117.0,12.0,00-0035147,cb,db,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
rashad greene,GreeRa00,186.0,71.0,31.625,,9.0,4.53,,1.53,,6.88,4.12,36.5,122.0,,00-0032170,wr,wr,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
rashad holman,HolmRa20,191.0,71.0,,,,4.58,,,,,3.85,42.0,129.0,6.0,00-0020454,cb,db,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rashad jennings,JennRa00,231.0,73.0,,,,4.59,,,,,4.2,34.0,120.0,29.0,00-0027155,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rashard anderson,AndeRa21,204.0,74.0,,,,4.55,,,,,4.15,34.0,123.0,,00-0019602,cb,db,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
rashard higgins,HiggRa00,198.0,73.0,32.25,,9.75,4.64,,1.63,,,,32.0,116.0,13.0,00-0032977,wr,wr,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
rashard mendenhall,MendRa00,225.0,70.0,,,,4.41,,,,,4.18,33.5,117.0,26.0,00-0026163,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rashard robinson,RobiRa00,177.0,74.0,32.25,,9.0,4.49,,1.62,,,,35.5,121.0,,00-0032410,cb,db,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
rashaun woods,WoodRa00,202.0,74.0,,,,4.47,,,,,4.05,39.0,125.0,,00-0022892,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
rashee rice,RiceRa01,203.0,73.0,32.75,,9.5,4.51,,1.49,,,,41.0,128.0,,00-0039067,wr,wr,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1
rasheen ali,AlixRa00,210.0,71.0,31.25,,8.625,,,,,,,,,,00-0039796,rb,rb,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
rashod bateman,BateRa00,193.0,73.0,33.0,76.5,9.5,4.43,,1.55,2.56,6.95,4.35,36.0,123.0,,00-0036550,wr,wr,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
rasul douglas,DougRa00,209.0,74.0,32.375,,9.25,4.59,,,,6.97,4.26,33.5,120.0,16.0,00-0033551,cb,db,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
ray davis,DaviRa04,220.0,68.0,30.25,72.25,8.875,4.52,,1.56,,,,35.0,119.0,,00-0039875,rb,rb,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
ray rice,RiceRa00,206.0,68.0,,,,4.42,,,,,4.2,31.5,119.0,23.0,00-0026195,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
ray willis,WillRa22,304.0,78.0,,,,5.4,,,,,,,,27.0,00-0023540,ot,ol,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
ray-ray mccloud,McClRa00,185.0,69.0,30.25,72.625,9.25,4.53,,,,,,34.5,113.0,13.0,00-0034407,wr,wr,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
raymond calais,CalaRa00,188.0,69.0,30.0,,9.25,4.42,,,,,,37.5,120.0,20.0,00-0036435,rb,rb,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0
reche caldwell,CaldRe00,210.0,72.0,,,,4.53,,,,,4.1,41.5,130.0,,00-0021176,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
red bryant,BryaRe99,323.0,76.0,,,,5.0,,,,,4.64,28.0,111.0,20.0,00-0026261,dt,dl,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
reggie austin,AustRe20,185.0,69.0,,,,4.44,,,,,4.14,35.0,119.0,17.0,00-0019476,cb,db,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
reggie brown,BrowRe01,197.0,73.0,,,,4.45,,,,,4.0,41.5,128.0,,00-0023470,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1
reggie germany,GermRe00,180.0,73.0,,,,4.39,,,,,,32.0,,,00-0020320,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
reggie kelly,KellRe00,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,te,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0
reggie mcgrew,McGrRe20,312.0,73.0,,,,5.05,,,,,4.34,,,30.0,00-0010889,dt,dl,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0
reggie robinson ii,RobiRe00,190.0,73.0,31.5,,8.375,4.44,,,,7.09,4.18,36.0,132.0,22.0,00-0036372,cb,db,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
reggie wayne,WaynRe00,203.0,72.0,,,,4.45,,,,,,36.0,,,00-0020498,wr,wr,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
reggie wells,WellRe20,318.0,76.0,,,,5.16,,,,,4.56,29.0,104.0,23.0,00-0021911,ot,ol,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
reid fragel,FragRe00,308.0,80.0,33.0,,10.625,5.14,,1.76,,7.62,4.68,30.0,113.0,33.0,00-0030122,ot,ol,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
renardo green,GreeRe00,186.0,72.0,31.25,74.75,9.125,4.5,,1.53,,,,37.5,130.0,,00-0039345,cb,db,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
reuben droughns,DrouRe00,220.0,71.0,,,,4.66,,,,,4.41,30.0,115.0,13.0,00-0019610,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rex burkhead,BurkRe00,215.0,70.0,30.875,,9.75,4.73,11.51,1.58,2.59,6.85,4.09,39.0,125.0,21.0,00-0030288,rb,rb,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rex grossman,GrosRe00,225.0,73.0,,,,5.06,,,,,,,,,00-0022121,qb,qb,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
rex tucker,TuckRe20,315.0,77.0,,,,5.23,,,,,4.43,30.0,106.0,27.0,00-0016659,ot,ol,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
rhamondre stevenson,StevRh00,227.0,72.0,30.25,75.0,9.0,4.64,,1.67,2.75,7.09,4.15,31.5,112.0,15.0,00-0036875,rb,rb,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rhett bomar,BomaRh00,225.0,74.0,,,,4.7,,,,,4.06,,106.0,25.0,00-0026916,qb,qb,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0
rhett ellison,ElliRh00,255.0,77.0,32.75,,10.25,4.88,,,,,,31.0,109.0,,00-0029587,te,te,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1
ricardo louis,LouiRi00,215.0,74.0,32.375,,9.5,4.43,,1.57,,,,38.0,132.0,18.0,00-0033079,wr,wr,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
richard marshall,MarsRi20,198.0,71.0,,,,4.42,,,,,4.16,37.0,129.0,12.0,00-0024273,cb,db,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
richard quinn,QuinRi00,264.0,76.0,,,,4.88,,,,,4.62,32.5,119.0,24.0,00-0027040,te,te,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
richard rodgers,RodgRi00,257.0,76.0,32.625,,10.125,4.87,,,,7.23,4.47,31.5,116.0,16.0,00-0031384,te,te,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
richard sherman,SherRi00,205.0,75.0,32.0,,9.75,4.54,11.44,,,6.82,4.33,38.0,125.0,16.0,00-0028092,cb,db,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
richie james,JameRi00,185.0,69.0,31.25,76.375,9.0,4.48,11.44,,,6.87,4.16,35.5,122.0,6.0,00-0034286,wr,wr,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
rick leonard,LeonRi00,311.0,79.0,32.25,81.125,9.25,,,,,,,,,19.0,00-0034379,ot,ol,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ricky jean francois,JeanRi99,309.0,74.0,,,,5.18,,,,,,26.0,,25.0,00-0026502,dt,dl,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0
ricky pearsall,PearRi00,189.0,73.0,30.875,73.375,9.25,4.41,,1.57,,6.64,4.05,42.0,129.0,17.0,00-0039916,wr,wr,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ricky stanzi,StanRi00,228.0,76.0,32.0,,10.0,4.87,,,,,4.43,32.5,110.0,,00-0028073,qb,qb,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
ricky wagner,WagnRi00,315.0,78.0,34.0,,9.875,5.17,,1.77,,7.94,4.91,31.5,101.0,20.0,00-0029893,ot,ol,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
ricky white iii,WhitRi01,181.0,73.0,31.75,76.0,9.25,4.61,,1.55,,,,36.0,123.0,,00-0040653,wr,wr,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
ricky williams,WillRi00,230.0,70.0,,,,4.56,,,,,,37.0,124.0,,00-0017915,rb,rb,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
rico gathers,GathRi00,280.0,78.0,,,,4.75,,,,,4.56,,115.0,,00-0033054,te,te,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1
rien long,LongRi20,300.0,78.0,,,,5.08,,,,,,,105.0,,00-0022098,dt,dl,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
riley cooper,CoopRi00,230.0,76.0,32.625,,10.375,4.53,,,,,,33.0,114.0,,00-0027758,wr,wr,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1
riley leonard,LeonRi02,213.0,76.0,31.625,77.125,9.5,,,,,,,,,,00-0040206,qb,qb,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
riley moss,MossRi00,193.0,72.0,30.0,,9.5,4.45,,1.48,,,,39.0,127.0,,00-0038552,cb,db,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
riley reiff,ReifRi00,310.0,78.0,33.25,,10.125,5.23,,,,7.87,4.75,26.0,98.0,23.0,00-0029672,ot,ol,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
riley ridley,RidlRi00,192.0,73.0,32.625,78.25,10.25,4.58,,,,7.22,4.28,30.5,124.0,13.0,00-0035590,wr,wr,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
rishard matthews,MattRi00,217.0,72.0,32.5,,9.125,4.62,11.25,1.57,,6.88,4.19,36.0,,20.0,00-0029580,wr,wr,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
rob blanchflower,BlanRo01,256.0,76.0,33.75,,9.625,,,,,,,,,,00-0031194,te,te,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
