receiver_player_id,season,receiving_epa,targets,epa_per_target,epa_per_target_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0031260,2020,6.808255846641632,111,0.061335638258032725,-0.04150888412134791,0,4,4.0,120.0,250.0,78.0,34.25,,10.875,4.61,,1.59,,7.05,4.18,35.5,118.0,,00-0031260,te,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031260,2021,4.5747595037391875,25,0.1829903801495675,0.061335638258032725,0,5,4.0,120.0,250.0,78.0,34.25,,10.875,4.61,,1.59,,7.05,4.18,35.5,118.0,,00-0031260,te,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031260,2022,-8.530384151428544,61,-0.13984236313817286,0.1829903801495675,0,6,4.0,120.0,250.0,78.0,34.25,,10.875,4.61,,1.59,,7.05,4.18,35.5,118.0,,00-0031260,te,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031260,2023,-4.838877230034599,79,-0.06125161050676707,-0.13984236313817286,0,7,4.0,120.0,250.0,78.0,34.25,,10.875,4.61,,1.59,,7.05,4.18,35.5,118.0,,00-0031260,te,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031268,2016,0.714754537246534,25,0.028590181489861363,0.0,1,1,6.0,196.0,189.0,72.0,31.625,,9.5,4.63,,1.69,,6.7,4.23,31.5,120.0,10.0,00-0031268,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031302,2015,-6.607465230733112,24,-0.27531105128054634,-0.05155235456186347,0,2,3.0,65.0,265.0,77.0,33.0,,10.25,4.76,,,,7.1,4.26,31.5,116.0,25.0,00-0031302,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031302,2016,12.173758746806932,89,0.13678380614389812,-0.27531105128054634,0,3,3.0,65.0,265.0,77.0,33.0,,10.25,4.76,,,,7.1,4.26,31.5,116.0,25.0,00-0031302,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031302,2017,-4.747918377348461,22,-0.21581447169765733,0.13678380614389812,0,4,3.0,65.0,265.0,77.0,33.0,,10.25,4.76,,,,7.1,4.26,31.5,116.0,25.0,00-0031302,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031325,2014,17.049071583815355,128,0.13319587174855746,0.0,1,1,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2015,63.88141926633981,96,0.6654314506910397,0.13319587174855746,0,2,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2016,12.858996454800945,52,0.24728839336155664,0.6654314506910397,0,3,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2017,30.117355675183408,70,0.4302479382169058,0.24728839336155664,0,4,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2018,31.16478547216387,55,0.5666324631302522,0.4302479382169058,0,5,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2019,18.26660364306603,91,0.20073190816556077,0.5666324631302522,0,6,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2020,21.287328498766737,55,0.3870423363412134,0.20073190816556077,0,7,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2021,-1.99723760129624,49,-0.040759951046862045,0.3870423363412134,0,8,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031325,2022,10.209629020801316,27,0.3781344081778265,-0.040759951046862045,0,9,1.0,4.0,211.0,73.0,32.0,,9.625,4.43,,1.53,,6.95,4.34,34.0,126.0,16.0,00-0031325,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031326,2017,-0.4770315823697011,58,-0.00822468245465002,0.10760159209664714,0,3,4.0,106.0,200.0,69.0,31.0,,9.625,4.45,11.12,1.63,,6.69,3.95,39.5,120.0,15.0,00-0031326,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0031326,2018,0.8546899637538283,42,0.020349761041757817,-0.00822468245465002,0,4,4.0,106.0,200.0,69.0,31.0,,9.625,4.45,11.12,1.63,,6.69,3.95,39.5,120.0,15.0,00-0031326,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0031339,2014,21.395211634750012,49,0.4366369721377554,0.0,1,1,3.0,90.0,215.0,74.0,32.375,,9.125,4.4,,1.5,,7.02,4.3,39.5,132.0,13.0,00-0031339,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031339,2015,36.946625294181416,105,0.3518726218493468,0.4366369721377554,0,2,3.0,90.0,215.0,74.0,32.375,,9.125,4.4,,1.5,,7.02,4.3,39.5,132.0,13.0,00-0031339,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031339,2016,10.3181310663989,56,0.18425234047140893,0.3518726218493468,0,3,3.0,90.0,215.0,74.0,32.375,,9.125,4.4,,1.5,,7.02,4.3,39.5,132.0,13.0,00-0031339,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031339,2017,17.19131405424678,47,0.3657726394520592,0.18425234047140893,0,4,3.0,90.0,215.0,74.0,32.375,,9.125,4.4,,1.5,,7.02,4.3,39.5,132.0,13.0,00-0031339,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031339,2018,8.841532439965032,89,0.09934306112320261,0.3657726394520592,0,5,3.0,90.0,215.0,74.0,32.375,,9.125,4.4,,1.5,,7.02,4.3,39.5,132.0,13.0,00-0031339,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031344,2017,12.191408185753236,32,0.3809815058047886,0.12086966386111928,0,4,2.0,56.0,222.0,75.0,32.625,,9.625,4.44,,,,,,39.0,,23.0,00-0031344,wr,0,0,0,1,0,0,1,1,1,1,1,0,1,0
00-0031344,2019,4.301605467364425,42,0.10241917779439107,0.7016299806600728,0,6,2.0,56.0,222.0,75.0,32.625,,9.625,4.44,,,,,,39.0,,23.0,00-0031344,wr,0,0,0,1,0,0,1,1,1,1,1,0,1,0
00-0031359,2014,20.63888669495389,146,0.14136223763667047,0.0,1,1,1.0,28.0,245.0,77.0,34.875,,10.25,4.61,12.08,1.62,,7.33,4.39,32.5,119.0,13.0,00-0031359,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0031359,2016,22.166926790003444,118,0.1878553117796902,0.14136223763667047,0,2,1.0,28.0,245.0,77.0,34.875,,10.25,4.61,12.08,1.62,,7.33,4.39,32.5,119.0,13.0,00-0031359,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0031359,2017,15.99368532703345,77,0.20771019905238247,0.1878553117796902,0,3,1.0,28.0,245.0,77.0,34.875,,10.25,4.61,12.08,1.62,,7.33,4.39,32.5,119.0,13.0,00-0031359,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0031359,2018,-31.138166584346312,67,-0.4647487549902435,0.20771019905238247,0,4,1.0,28.0,245.0,77.0,34.875,,10.25,4.61,12.08,1.62,,7.33,4.39,32.5,119.0,13.0,00-0031359,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0031373,2014,24.395436549329993,49,0.49786605202714274,0.0,1,1,4.0,118.0,210.0,76.0,32.625,,9.5,4.42,,1.53,,7.18,4.15,39.0,124.0,16.0,00-0031373,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031373,2015,8.729296679943637,92,0.09488365956460475,0.49786605202714274,0,2,4.0,118.0,210.0,76.0,32.625,,9.5,4.42,,1.53,,7.18,4.15,39.0,124.0,16.0,00-0031373,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031373,2017,18.871270785892285,85,0.2220149504222622,0.09488365956460475,0,3,4.0,118.0,210.0,76.0,32.625,,9.5,4.42,,1.53,,7.18,4.15,39.0,124.0,16.0,00-0031373,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031373,2018,0.5992677746689878,27,0.022195102765518067,0.2220149504222622,0,4,4.0,118.0,210.0,76.0,32.625,,9.5,4.42,,1.53,,7.18,4.15,39.0,124.0,16.0,00-0031373,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2014,9.285734822037169,66,0.140692951849048,0.0,1,1,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2015,-11.30360851169139,96,-0.11774592199678531,0.140692951849048,0,2,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2016,43.66298768045018,123,0.35498363967845675,-0.11774592199678531,0,3,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2017,52.29387886412637,118,0.4431684649502235,0.35498363967845675,0,4,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2018,81.60807196811716,170,0.48004748216539506,0.4431684649502235,0,5,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2019,49.372686160942536,128,0.38572411063236356,0.48004748216539506,0,6,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2020,77.43359819182902,149,0.5196885784686511,0.38572411063236356,0,7,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2021,71.96588018300136,169,0.4258336105503039,0.5196885784686511,0,8,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2022,34.0245853953429,181,0.1879811347809,0.4258336105503039,0,9,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2023,13.48143869957893,175,0.07703679256902246,0.1879811347809,0,10,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2024,20.732024739002405,142,0.14600017421832678,0.07703679256902246,0,11,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031381,2025,27.033441679594226,114,0.23713545332977393,0.14600017421832678,0,12,2.0,53.0,215.0,73.0,32.625,,9.0,4.56,,1.53,,6.82,4.3,39.5,123.0,14.0,00-0031381,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2014,22.986076943299416,112,0.20523282985088764,0.0,1,1,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2015,10.713816436971559,167,0.06415458944294347,0.20523282985088764,0,2,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2016,37.64140538992852,133,0.2830180856385603,0.06415458944294347,0,3,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2017,4.926314849618014,161,0.030598228879614994,0.2830180856385603,0,4,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2018,-0.669540412809253,150,-0.004463602752061687,0.030598228879614994,0,5,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2019,22.07780688937797,138,0.15998410789404327,-0.004463602752061687,0,6,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2020,48.569121688554716,101,0.4808823929559873,0.15998410789404327,0,7,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2021,-13.182096038417804,87,-0.15151834526917016,0.4808823929559873,0,8,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031382,2022,-7.74134262467798,40,-0.1935335656169495,-0.15151834526917016,0,9,2.0,63.0,202.0,71.0,31.75,,10.25,4.58,,1.65,,7.55,4.57,28.5,110.0,12.0,00-0031382,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0031384,2014,6.5691898346312305,30,0.21897299448770768,0.0,1,1,3.0,98.0,257.0,76.0,32.625,,10.125,4.87,,,,7.23,4.47,31.5,116.0,16.0,00-0031384,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031384,2015,12.746318646518509,86,0.14821300751765706,0.21897299448770768,0,2,3.0,98.0,257.0,76.0,32.625,,10.125,4.87,,,,7.23,4.47,31.5,116.0,16.0,00-0031384,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031384,2016,5.312997076943798,47,0.11304249099880422,0.14821300751765706,0,3,3.0,98.0,257.0,76.0,32.625,,10.125,4.87,,,,7.23,4.47,31.5,116.0,16.0,00-0031384,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031384,2020,21.607315667191987,32,0.6752286145997496,0.4587512554135173,0,6,3.0,98.0,257.0,76.0,32.625,,10.125,4.87,,,,7.23,4.47,31.5,116.0,16.0,00-0031384,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2014,3.558092573549959,47,0.07570409730957359,0.0,1,1,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2015,13.788400664867643,70,0.19697715235525204,0.07570409730957359,0,2,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2016,32.72911402203629,85,0.38504840025925047,0.19697715235525204,0,3,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2017,8.164816754560103,86,0.09493972970418725,0.38504840025925047,0,4,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2018,34.167603560166945,110,0.3106145778196995,0.09493972970418725,0,5,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2019,-2.884387825097808,52,-0.05546899663649631,0.3106145778196995,0,6,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031387,2020,2.630922497644682,92,0.02859698367005089,-0.05546899663649631,0,7,1.0,10.0,253.0,76.0,33.25,,10.0,4.6,,,,7.49,4.45,32.0,120.0,24.0,00-0031387,te,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0031408,2014,42.70047790711871,123,0.3471583569684448,0.0,1,1,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2015,22.044482644259,148,0.14894920705580406,0.3471583569684448,0,2,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2016,64.29338628899596,175,0.36739077879426263,0.14894920705580406,0,3,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2017,23.09770784618004,138,0.1673746945375365,0.36739077879426263,0,4,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2018,59.715864680378324,139,0.4296105372689088,0.1673746945375365,0,5,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2019,28.760308330718146,119,0.24168326328334577,0.4296105372689088,0,6,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2020,49.982845885751466,111,0.45029590888064386,0.24168326328334577,0,7,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2021,65.69545162617443,114,0.5762758914576704,0.45029590888064386,0,8,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2022,26.091298192754156,128,0.20383826713089184,0.5762758914576704,0,9,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2023,54.08850365635298,137,0.39480659603177354,0.20383826713089184,0,10,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2024,38.52560734764584,110,0.35023279406950764,0.39480659603177354,0,11,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031408,2025,5.266324962874822,62,0.08494072520765841,0.35023279406950764,0,12,1.0,7.0,231.0,77.0,35.125,,9.625,4.53,11.58,1.57,,7.08,4.26,37.0,,12.0,00-0031408,wr,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00-0031418,2014,-8.728326753276633,38,-0.2296928092967535,0.0,1,1,2.0,38.0,262.0,77.0,33.75,,9.75,4.56,,,,,,37.5,,20.0,00-0031418,te,0,0,0,1,0,0,1,1,1,1,1,0,1,0
00-0031418,2015,28.54409880396355,39,0.7318999693323988,-0.2296928092967535,0,2,2.0,38.0,262.0,77.0,33.75,,9.75,4.56,,,,,,37.5,,20.0,00-0031418,te,0,0,0,1,0,0,1,1,1,1,1,0,1,0
00-0031418,2016,4.995594394062567,20,0.24977971970312834,0.7318999693323988,0,3,2.0,38.0,262.0,77.0,33.75,,9.75,4.56,,,,,,37.5,,20.0,00-0031418,te,0,0,0,1,0,0,1,1,1,1,1,0,1,0
00-0031418,2017,-7.594052882599053,74,-0.10262233625133856,0.24977971970312834,0,4,2.0,38.0,262.0,77.0,33.75,,9.75,4.56,,,,,,37.5,,20.0,00-0031418,te,0,0,0,1,0,0,1,1,1,1,1,0,1,0
00-0031428,2014,8.263412434824001,82,0.10077332237590246,0.0,1,1,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2015,43.216318920977415,151,0.2862007875561418,0.10077332237590246,0,2,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2016,-15.183535311074467,152,-0.09989167967812149,0.2862007875561418,0,3,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2018,21.359216246284447,95,0.2248338552240468,1.892764791380614,0,5,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2019,41.167987832213406,154,0.26732459631307404,0.2248338552240468,0,6,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2020,35.1943996496704,151,0.23307549436867817,0.26732459631307404,0,7,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2021,9.734412072468036,67,0.14528973242489607,0.23307549436867817,0,8,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2022,9.003204972820457,52,0.17313855716962417,0.14528973242489607,0,9,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031428,2023,-4.572062466759874,49,-0.09330739728081376,0.17313855716962417,0,10,2.0,61.0,220.0,74.0,32.0,,9.5,4.6,11.36,1.54,,7.0,4.0,39.0,127.0,,00-0031428,wr,0,0,0,1,0,0,0,0,1,0,0,0,0,1
00-0031431,2014,1.7763031672442193,69,0.0257435241629597,0.0,1,1,2.0,39.0,196.0,72.0,31.75,,9.5,4.52,,1.56,,,4.01,38.0,127.0,,00-0031431,wr,0,0,0,1,0,0,1,0,1,1,0,0,0,1
00-0031431,2015,2.6770343757525557,32,0.08365732424226736,0.0257435241629597,0,2,2.0,39.0,196.0,72.0,31.75,,9.5,4.52,,1.56,,,4.01,38.0,127.0,,00-0031431,wr,0,0,0,1,0,0,1,0,1,1,0,0,0,1
00-0031431,2016,15.65346458161738,105,0.14908061506302267,0.08365732424226736,0,3,2.0,39.0,196.0,72.0,31.75,,9.5,4.52,,1.56,,,4.01,38.0,127.0,,00-0031431,wr,0,0,0,1,0,0,1,0,1,1,0,0,0,1
00-0031431,2017,16.370007282591555,97,0.16876296167620158,0.14908061506302267,0,4,2.0,39.0,196.0,72.0,31.75,,9.5,4.52,,1.56,,,4.01,38.0,127.0,,00-0031431,wr,0,0,0,1,0,0,1,0,1,1,0,0,0,1
00-0031544,2015,17.628872978313474,130,0.13560671521779596,0.0,1,1,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2016,33.480252990798526,135,0.248001874005915,0.13560671521779596,0,2,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2017,-3.9503574580555565,96,-0.04114955685474538,0.248001874005915,0,3,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2018,28.446020306700714,107,0.2658506570719693,-0.04114955685474538,0,4,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2019,52.46482940563674,119,0.44088091937509866,0.2658506570719693,0,5,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2020,38.77717453875379,130,0.2982859579904138,0.44088091937509866,0,6,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2021,48.26934522552408,104,0.46412831947619304,0.2982859579904138,0,7,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2022,52.517987040827116,133,0.3948720830137377,0.46412831947619304,0,8,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
00-0031544,2023,46.09748478105425,130,0.35459603677734036,0.3948720830137377,0,9,1.0,4.0,210.0,73.0,31.5,,10.0,4.42,,1.62,,6.71,3.98,33.0,120.0,,00-0031544,wr,0,0,0,1,0,0,1,0,1,0,0,0,0,1
